purchases,balance,credit_limit,payments,tenure,oneoff_purchases,installments_purchases,cash_advance,prc_full_payment,cash_advance_frequency,cash_advance_trx,purchases_trx,minimum_payments,balance_frequency,oneoff_purchases_frequency,purchases_installments_frequency,default
2199.65,339.956112,6000.0,2577.703016,12,815.15,1384.5,0.0,0.2,0.0,0,13,242.28511,1.0,0.083333,0.833333,0
0.0,506.470396,8500.0,7313.426958,9,0.0,0.0,6897.966615,0.333333,0.222222,2,0,183.18233,0.555556,0.0,0.0,0
421.2,42.075054,2000.0,410.786446,12,0.0,421.2,0.0,1.0,0.0,0,12,177.457989,1.0,0.0,1.0,0
3848.92,5118.492838,12000.0,1450.987082,12,3247.26,601.66,8383.293085,0.0,0.25,27,70,1246.026053,1.0,0.583333,0.666667,0
979.11,2228.47847,2900.0,1097.760409,12,197.05,782.06,809.443906,0.0,0.166667,2,31,1330.385356,1.0,0.166667,1.0,1
0.0,2679.811246,3000.0,713.179379,12,0.0,0.0,154.629617,0.0,0.083333,1,0,1013.177624,1.0,0.0,0.0,1
31.23,37.427412,2500.0,4045.49694,12,0.0,31.23,1896.550326,0.2,0.166667,2,3,82.129945,1.0,0.0,0.25,0
855.99,64.491497,3000.0,816.582936,10,0.0,855.99,0.0,1.0,0.0,0,12,122.653219,1.0,0.0,0.7,0
2564.08,2070.627593,8500.0,1363.695769,12,1165.0,1399.08,0.0,0.0,0.0,0,57,628.433833,1.0,0.583333,1.0,0
451.9,1607.053725,2500.0,569.867313,12,335.0,116.9,0.0,0.0,0.0,0,6,482.831701,1.0,0.083333,0.166667,0
4381.86,5088.216894,7000.0,2410.061408,12,2825.56,1556.3,951.294749,0.0,0.083333,1,50,1205.692287,1.0,1.0,0.666667,0
79.0,937.086541,1500.0,357.720268,12,79.0,0.0,0.0,0.0,0.0,0,1,213.991077,1.0,0.083333,0.0,0
305.79,48.926154,3000.0,566.857973,11,305.79,0.0,0.0,0.0,0.0,0,1,41.54037,0.272727,0.090909,0.0,0
1186.09,497.919885,500.0,1487.08197,12,397.0,789.09,513.979897,0.0,0.333333,8,30,769.568121,1.0,0.166667,0.833333,0
1847.57,1862.566976,3350.0,1652.359591,12,841.59,1005.98,0.0,0.0,0.0,0,35,624.9314,1.0,0.25,0.5,0
746.31,1893.053845,4200.0,3286.143282,12,487.27,259.04,1535.853619,0.0,0.416667,12,14,735.695479,1.0,0.25,0.416667,0
530.0,10.05473,1000.0,538.553454,12,0.0,530.0,0.0,0.0,0.0,0,12,49.080612,0.454545,0.0,0.916667,0
1240.04,7677.565407,8000.0,2724.967965,12,1240.04,0.0,3681.231518,0.0,0.333333,4,20,2726.278972,1.0,0.75,0.0,1
1831.57,1403.574083,8000.0,427.189102,12,697.94,1133.63,1909.684135,0.0,0.083333,1,61,325.34638,1.0,0.583333,1.0,0
49.89,1425.175936,1500.0,348.530192,10,49.89,0.0,59.673576,0.0,0.3,3,2,330.552082,1.0,0.2,0.0,0
326.64,2019.768435,3000.0,3434.224242,12,326.64,0.0,0.0,0.0,0.0,0,2,589.095389,0.727273,0.166667,0.0,0
0.0,1961.246269,2000.0,422.017882,10,0.0,0.0,233.246267,0.0,0.4,4,0,415.210454,1.0,0.0,0.0,0
18.77,0.0,5000.0,0.0,12,0.0,18.77,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.083333,0
0.0,1191.955492,1500.0,266.59382,12,0.0,0.0,275.762341,0.0,0.083333,1,0,276.874306,1.0,0.0,0.0,1
2219.53,344.543487,5700.0,2073.117846,12,1432.86,786.67,0.0,0.333333,0.0,0,43,183.251598,1.0,0.916667,1.0,0
0.0,1080.852036,1200.0,343.313124,12,0.0,0.0,48.919105,0.0,0.083333,1,0,254.04276,1.0,0.0,0.0,0
99.0,12.597034,1500.0,96.255421,12,99.0,0.0,0.0,0.0,0.0,0,1,13.60646,0.181818,0.083333,0.0,0
1517.85,5019.019126,6000.0,1157.021023,11,1517.85,0.0,185.169509,0.0,0.181818,2,6,1085.111218,1.0,0.272727,0.0,0
245.85,14.281926,1500.0,209.736381,8,0.0,245.85,0.0,0.25,0.0,0,16,65.920948,0.875,0.0,0.75,0
71.8,1381.27484,3500.0,304.742004,12,71.8,0.0,0.0,0.0,0.0,0,1,415.236204,1.0,0.083333,0.0,1
3669.72,229.461086,13000.0,3512.263933,12,3669.72,0.0,0.0,1.0,0.0,0,26,217.919829,1.0,1.0,0.0,0
0.0,1307.177673,3000.0,857.062706,12,0.0,0.0,435.240217,0.0,0.25,3,0,375.080858,1.0,0.0,0.0,0
324.3,4408.242337,7000.0,7975.31466,12,324.3,0.0,3965.922581,0.166667,0.666667,16,2,1302.96803,1.0,0.083333,0.0,0
0.0,785.429991,1200.0,327.423796,12,0.0,0.0,277.70324,0.0,0.083333,1,0,168.363818,1.0,0.0,0.0,0
0.0,1064.872909,10500.0,20740.15941,12,0.0,0.0,3358.172644,0.25,0.25,8,0,671.319778,0.363636,0.0,0.0,0
0.0,24.389998,3000.0,10893.77844,12,0.0,0.0,1369.366015,1.0,0.083333,1,0,54.765004,0.181818,0.0,0.0,0
847.66,2739.711796,7500.0,3273.326636,12,765.8,81.86,1201.188255,0.0,0.083333,1,20,718.558976,1.0,1.0,0.583333,0
133.16,4.908888,6500.0,210.448172,12,0.0,133.16,0.0,0.5,0.0,0,4,111.554771,0.454545,0.0,0.25,0
285.69,1471.640654,3000.0,389.787483,12,285.69,0.0,463.813261,0.0,0.25,4,3,421.667803,1.0,0.25,0.0,1
94.0,1241.882057,1400.0,539.459472,12,94.0,0.0,234.639631,0.0,0.083333,1,1,456.550057,1.0,0.083333,0.0,0
0.0,7496.171727,10500.0,2933.325551,12,0.0,0.0,7107.137059,0.0,0.666667,22,0,3178.835456,1.0,0.0,0.0,1
330.25,49.074293,2500.0,509.309215,12,330.25,0.0,0.0,0.0,0.0,0,5,134.968858,0.818182,0.25,0.0,0
356.62,1494.221853,1600.0,641.34086,12,308.26,48.36,0.0,0.0,0.0,0,6,663.87709,1.0,0.25,0.166667,1
1987.76,1317.547661,6000.0,753.735014,12,1062.44,925.32,0.0,0.0,0.0,0,36,306.442797,1.0,0.5,0.916667,0
0.0,158.919439,4400.0,554.846112,12,0.0,0.0,787.758817,0.0,0.25,3,0,173.790575,1.0,0.0,0.0,0
657.05,1908.403984,2000.0,894.424776,12,0.0,657.05,0.0,0.0,0.0,0,17,915.822464,1.0,0.0,1.0,1
83.45,3632.344231,7000.0,837.430224,12,0.0,83.45,1136.000468,0.0,0.166667,2,3,1596.597441,1.0,0.0,0.25,1
0.0,9699.252383,10000.0,13001.03715,12,0.0,0.0,10630.32102,0.0,0.833333,27,0,3897.073997,1.0,0.0,0.0,0
995.62,66.066065,7500.0,767.241839,12,402.79,592.83,0.0,0.5,0.0,0,30,133.121651,0.818182,1.0,0.666667,0
7244.98,700.100691,6200.0,6151.929937,12,2457.47,4787.51,0.0,0.75,0.0,0,110,197.28441,1.0,0.833333,1.0,0
0.0,1215.047947,1500.0,315.553886,12,0.0,0.0,204.182088,0.0,0.166667,2,0,315.206825,1.0,0.0,0.0,0
1200.0,148.180803,8000.0,1654.263363,12,0.0,1200.0,0.0,0.714286,0.0,0,12,129.321856,0.818182,0.0,0.416667,0
0.0,508.598624,11500.0,974.764661,12,0.0,0.0,950.084436,0.0,0.083333,1,0,217.361776,1.0,0.0,0.0,0
757.8,480.596706,8000.0,345.385827,12,0.0,757.8,0.0,0.0,0.0,0,18,166.714261,1.0,0.0,0.666667,0
158.2,1869.125099,6500.0,6585.792428,12,158.2,0.0,1402.159983,0.090909,0.083333,1,1,559.387332,0.545455,0.083333,0.0,0
736.24,1654.369427,7000.0,2267.012612,12,480.0,256.24,0.0,0.083333,0.0,0,20,518.201767,1.0,0.166667,0.916667,0
68.0,1537.935236,3000.0,3845.144477,12,68.0,0.0,0.0,0.0,0.0,0,1,709.872779,0.818182,0.083333,0.0,0
1900.63,2543.005761,4000.0,674.748921,12,1900.63,0.0,0.0,0.0,0.0,0,29,786.205716,1.0,0.75,0.0,1
1257.77,11206.78624,15000.0,20873.22194,11,540.65,717.12,8295.538786,0.090909,0.636364,21,25,2522.629723,1.0,0.909091,0.636364,0
489.24,308.769481,1000.0,1660.010795,12,0.0,489.24,1010.553199,0.166667,0.416667,9,11,207.644586,1.0,0.0,0.75,0
0.0,3014.625246,6500.0,1023.016247,12,0.0,0.0,1143.763365,0.0,0.166667,2,0,938.580888,1.0,0.0,0.0,0
2834.03,1360.590356,6000.0,1333.71178,12,1972.22,861.81,0.0,0.0,0.0,0,54,301.821505,1.0,0.5,1.0,0
709.01,62.440728,2000.0,716.721864,12,709.01,0.0,0.0,0.916667,0.0,0,12,170.422207,1.0,1.0,0.0,0
56.0,2024.263677,2500.0,375.558603,8,56.0,0.0,4086.268496,0.0,0.5,10,1,413.255193,0.875,0.125,0.0,1
328.7,2610.997575,8000.0,4256.385553,12,328.7,0.0,0.0,0.0,0.0,0,4,935.303835,0.818182,0.333333,0.0,0
736.26,1592.354384,6000.0,3636.148663,12,425.62,310.64,3120.093926,0.0,0.416667,6,11,336.850732,1.0,0.166667,0.583333,0
261.89,1689.238956,1700.0,309.348573,12,139.19,122.7,0.0,0.0,0.0,0,7,1196.937133,1.0,0.083333,0.333333,1
2115.76,203.499251,4000.0,1953.639143,12,530.0,1585.76,0.0,1.0,0.0,0,52,172.233875,1.0,0.5,1.0,0
71.38,1791.85654,3000.0,547.424357,12,0.0,71.38,0.0,0.0,0.0,0,5,647.111708,1.0,0.0,0.416667,1
374.4,5.626795,1000.0,419.512265,12,0.0,374.4,0.0,0.090909,0.0,0,12,2.891346,0.818182,0.0,1.0,0
0.0,2305.006202,2500.0,624.147899,12,0.0,0.0,370.248624,0.0,0.166667,2,0,699.416582,1.0,0.0,0.0,1
1170.48,1138.014732,4500.0,1078.964657,12,1170.48,0.0,920.050071,0.083333,0.25,4,5,247.32444,1.0,0.416667,0.0,0
861.9,80.762254,6000.0,1426.507994,12,150.0,711.9,0.0,1.0,0.0,0,7,147.707838,0.636364,0.083333,0.416667,0
0.0,814.085729,3000.0,382.425723,12,0.0,0.0,1087.144848,0.0,0.166667,2,0,292.838637,0.818182,0.0,0.0,0
0.0,444.630038,500.0,172.645901,12,0.0,0.0,145.557904,0.0,0.25,3,0,231.115707,1.0,0.0,0.0,1
0.01,5402.993017,12000.0,1071.665067,12,0.01,0.0,5942.11917,0.0,0.166667,5,1,1998.26387,1.0,0.083333,0.0,1
0.0,1237.510447,3000.0,578.821763,9,0.0,0.0,2914.767437,0.0,0.111111,2,0,473.168189,0.555556,0.0,0.0,0
4185.94,289.512368,6000.0,3836.06844,12,898.14,3287.8,0.0,0.909091,0.0,0,90,175.475265,1.0,0.666667,1.0,0
3682.11,404.182321,10000.0,3259.008834,12,2473.8,1208.31,0.0,0.833333,0.0,0,76,218.502255,1.0,1.0,1.0,0
2000.0,1714.896284,2000.0,448.300443,9,2000.0,0.0,0.0,0.0,0.0,0,1,348.836471,1.0,0.111111,0.0,0
0.0,388.132417,1050.0,1601.295316,12,0.0,0.0,689.70174,0.083333,0.333333,7,0,225.711121,1.0,0.0,0.0,0
1045.84,162.027905,1850.0,530.125935,12,1045.84,0.0,0.0,0.125,0.0,0,7,171.522214,0.818182,0.333333,0.0,0
0.0,1801.084627,10000.0,329.077571,6,0.0,0.0,3189.613873,0.0,0.833333,11,0,216.751158,0.833333,0.0,0.0,0
900.87,4976.028578,5500.0,92.865469,12,0.0,900.87,0.0,0.0,0.0,0,162,50260.75947,1.0,0.0,1.0,1
1909.13,24.831137,2000.0,1831.935279,12,30.0,1879.13,0.0,0.0,0.0,0,12,21.095616,0.636364,0.083333,0.833333,0
2214.64,3682.667737,9000.0,1428.539668,12,1250.3,964.34,0.0,0.0,0.0,0,34,930.608759,1.0,0.666667,1.0,0
1832.92,629.946336,6500.0,1425.425074,12,1832.92,0.0,0.0,0.0,0.0,0,14,231.1444,1.0,0.5,0.0,0
1799.03,568.060722,10000.0,1770.472642,12,1799.03,0.0,0.0,0.0,0.0,0,14,215.536534,1.0,0.833333,0.0,0
394.95,300.395286,6000.0,339.702306,12,277.95,117.0,0.0,0.0,0.0,0,33,175.28579,1.0,0.25,0.75,0
165.5,898.253159,1200.0,375.839637,7,165.5,0.0,1157.345416,0.0,0.142857,1,5,481.804214,0.857143,0.285714,0.0,1
320.01,919.799915,1200.0,195.595593,7,69.0,251.01,1056.477112,0.0,0.142857,3,7,673.698985,0.857143,0.142857,0.714286,1
1121.86,368.367166,3500.0,3312.219079,12,169.2,952.66,1172.195497,0.416667,0.333333,5,11,195.611673,1.0,0.083333,0.583333,0
231.25,25.950664,4000.0,209.115604,12,0.0,231.25,0.0,0.090909,0.0,0,14,94.901424,0.636364,0.0,0.583333,0
623.19,1817.618232,2800.0,719.914581,12,0.0,623.19,408.434019,0.0,0.083333,1,26,867.218309,1.0,0.0,0.916667,1
532.93,24.569042,3000.0,686.935875,12,0.0,532.93,0.0,0.8,0.0,0,23,150.108154,1.0,0.0,1.0,0
188.6,5256.69533,9000.0,1421.954639,12,188.6,0.0,1934.418697,0.0,0.333333,4,1,1452.249653,1.0,0.083333,0.0,1
718.44,117.706441,3000.0,885.366764,12,0.0,718.44,0.0,0.333333,0.0,0,14,174.343817,1.0,0.0,1.0,0
2018.13,2707.058356,7000.0,2575.541309,12,1545.23,472.9,0.0,0.0,0.0,0,26,661.487315,1.0,0.25,0.666667,0
0.0,4917.162359,5000.0,865.821715,12,0.0,0.0,3179.132724,0.0,0.25,7,0,1977.876309,1.0,0.0,0.0,1
227.44,272.717108,4500.0,316.388557,12,227.44,0.0,0.0,0.0,0.0,0,12,191.312297,1.0,1.0,0.0,0
0.0,4708.26338,10000.0,1325.649779,12,0.0,0.0,1352.783037,0.0,0.166667,2,0,1227.092304,1.0,0.0,0.0,0
1126.32,82.029477,9000.0,1136.224986,12,580.44,545.88,0.0,0.5,0.0,0,49,177.605867,1.0,1.0,1.0,0
740.75,9919.456275,14000.0,3281.898514,12,0.0,740.75,2238.487012,0.0,0.166667,2,13,2912.794724,1.0,0.0,1.0,0
921.12,3258.237364,6200.0,1323.776141,12,521.14,399.98,0.0,0.0,0.0,0,14,1011.025921,1.0,0.5,0.5,0
239.71,61.115414,700.0,358.108438,11,0.0,239.71,0.0,0.090909,0.0,0,5,130.741607,0.909091,0.0,0.454545,0
0.0,1002.791997,1200.0,239.80734,12,0.0,0.0,234.105509,0.0,0.083333,3,0,225.238271,1.0,0.0,0.0,0
0.0,2951.220065,8500.0,710.854365,12,0.0,0.0,1477.737906,0.0,0.666667,16,0,685.291892,1.0,0.0,0.0,0
518.31,1248.903628,1200.0,1141.190295,12,113.31,405.0,472.118676,0.0,0.25,5,29,980.845115,1.0,0.333333,1.0,0
433.31,793.167009,1000.0,363.064207,7,200.0,233.31,766.872458,0.0,0.428571,5,8,430.485462,1.0,0.142857,0.857143,1
1307.18,2368.338673,9000.0,2167.293003,12,762.5,544.68,0.0,0.0,0.0,0,20,539.880492,1.0,0.333333,0.666667,0
0.0,7287.084204,7500.0,4293.062891,12,0.0,0.0,6605.075695,0.0,0.75,24,0,5255.006819,1.0,0.0,0.0,1
898.43,3764.89205,4500.0,1067.435442,12,479.0,419.43,2094.091371,0.0,0.333333,6,22,1116.032132,1.0,0.083333,0.416667,1
80.44,14.775035,3000.0,137.217255,12,0.0,80.44,0.0,0.083333,0.0,0,4,81.263818,1.0,0.0,0.333333,0
0.0,306.460387,7000.0,577.962789,12,0.0,0.0,191.834575,0.083333,0.083333,1,0,171.809634,1.0,0.0,0.0,0
159.96,1499.689937,4000.0,356.317359,12,0.0,159.96,601.616399,0.0,0.416667,10,8,522.252346,1.0,0.0,0.25,1
0.0,2778.220254,3000.0,813.686705,12,0.0,0.0,99.790116,0.0,0.083333,2,0,1449.354152,1.0,0.0,0.0,1
493.32,56.149055,5000.0,471.382074,12,149.93,343.39,0.0,0.75,0.0,0,14,153.842106,0.909091,0.166667,0.5,0
0.0,1924.657194,2500.0,428.488182,12,0.0,0.0,906.645286,0.0,0.166667,2,0,715.614697,1.0,0.0,0.0,1
655.68,72.425884,1000.0,718.537117,12,0.0,655.68,0.0,0.333333,0.0,0,0,162.732686,1.0,0.0,1.0,0
0.0,653.88103,1400.0,205.709969,12,0.0,0.0,1366.204137,0.0,0.416667,7,0,271.728487,0.909091,0.0,0.0,1
505.48,579.243601,1950.0,188.304134,12,505.48,0.0,0.0,0.0,0.0,0,6,302.43456,1.0,0.333333,0.0,1
43.3,95.259372,7000.0,526.604881,12,0.0,43.3,0.0,0.0,0.0,0,1,207.134146,0.727273,0.0,0.083333,0
2955.91,551.580225,8000.0,2456.581737,12,952.51,2003.4,0.0,0.25,0.0,0,62,209.435975,1.0,1.0,0.833333,0
153.95,1181.767566,6500.0,1908.258846,12,153.95,0.0,0.0,0.0,0.0,0,5,365.472319,1.0,0.333333,0.0,0
272.9,11.834127,6000.0,313.913093,6,69.9,203.0,0.0,1.0,0.0,0,5,81.433073,0.166667,0.166667,0.5,0
831.89,1138.554361,1200.0,381.967601,12,831.89,0.0,495.002834,0.0,0.166667,2,7,457.75848,1.0,0.166667,0.0,1
7465.91,9962.070262,18500.0,2403.16006,12,6075.62,1390.29,0.0,0.0,0.0,0,57,2207.068883,1.0,0.833333,0.666667,0
0.0,6416.448101,7500.0,1756.557983,12,0.0,0.0,3580.392989,0.0,0.25,9,0,2302.022679,1.0,0.0,0.0,1
2372.98,2762.340044,4500.0,659.726225,12,2372.98,0.0,1465.082446,0.0,0.083333,1,5,874.537967,1.0,0.166667,0.0,1
6200.71,926.458992,7000.0,7932.430735,12,5742.61,458.1,283.476295,0.142857,0.083333,1,49,271.788449,0.818182,0.666667,0.416667,0
0.0,7474.408678,10000.0,2021.908233,10,0.0,0.0,10187.5226,0.0,0.6,11,0,1918.555864,1.0,0.0,0.0,0
1545.03,287.884126,6500.0,1182.107223,12,124.72,1420.31,289.630816,0.25,0.333333,5,41,187.489659,1.0,0.083333,1.0,0
350.0,170.617046,3000.0,828.8943,12,350.0,0.0,0.0,0.142857,0.0,0,1,175.629153,0.727273,0.083333,0.0,0
709.98,86.661044,1000.0,727.104508,12,0.0,709.98,0.0,0.166667,0.0,0,12,168.805075,1.0,0.0,0.916667,0
0.0,1541.743608,1600.0,353.686721,12,0.0,0.0,118.974129,0.0,0.333333,5,0,428.150067,1.0,0.0,0.0,1
365.26,7558.010921,8000.0,3311.192387,12,188.56,176.7,4738.30754,0.0,0.666667,25,9,4903.859993,1.0,0.083333,0.416667,1
11500.94,6956.37654,14000.0,20122.00545,12,3091.01,8409.93,15133.53213,0.166667,1.0,48,308,1617.014574,1.0,1.0,1.0,0
1554.39,99.256215,6000.0,1006.702329,11,1174.39,380.0,0.0,0.5,0.0,0,9,139.902685,0.636364,0.454545,0.181818,0
2724.76,376.15858,8500.0,2600.70524,12,572.76,2152.0,0.0,0.0,0.0,0,70,190.766768,1.0,1.0,1.0,0
2590.27,380.517893,2500.0,1825.405687,12,2102.46,487.81,0.0,0.090909,0.0,0,49,173.164117,1.0,0.916667,0.416667,0
2092.0,1311.952719,5181.818182,3476.019003,12,1242.0,850.0,0.0,0.0,0.0,0,15,330.828719,0.909091,0.333333,0.5,0
208.41,548.252892,3000.0,708.100631,12,208.41,0.0,1633.935089,0.0,0.333333,6,1,154.96528,1.0,0.083333,0.0,0
27.99,3.691925,6500.0,187.172733,12,27.99,0.0,0.0,0.5,0.0,0,1,56.066059,0.363636,0.083333,0.0,0
178.4,49.911409,2500.0,130.650758,12,0.0,178.4,0.0,0.0,0.0,0,12,166.81518,1.0,0.0,1.0,1
132.0,18.549421,19500.0,3610.565153,12,0.0,132.0,0.0,0.0,0.0,0,4,66.187935,0.090909,0.0,0.333333,0
0.0,4251.411617,5000.0,1428.511775,12,0.0,0.0,2318.967259,0.0,0.083333,1,0,1322.626868,1.0,0.0,0.0,0
145.85,32.229139,1000.0,263.681773,12,0.0,145.85,0.0,0.125,0.0,0,7,130.725349,0.727273,0.0,0.583333,0
0.0,1226.152097,1200.0,797.029627,12,0.0,0.0,275.602351,0.0,0.166667,5,0,1026.510864,1.0,0.0,0.0,1
56.38,1238.140283,1600.0,398.98255,12,0.0,56.38,0.0,0.0,0.0,0,5,422.371745,1.0,0.0,0.416667,1
0.0,153.643158,300.0,347.227774,12,0.0,0.0,254.910338,0.083333,0.083333,1,0,148.87441,1.0,0.0,0.0,0
354.0,200.580245,1200.0,1697.98971,12,354.0,0.0,0.0,0.142857,0.0,0,1,217.875105,0.727273,0.083333,0.0,0
1497.2,2329.869472,7000.0,1453.119488,12,1301.26,195.94,0.0,0.0,0.0,0,5,632.472511,1.0,0.25,0.083333,0
1689.09,5090.523925,6000.0,2046.509543,12,0.0,1689.09,1088.523871,0.0,0.166667,3,82,2256.318292,1.0,0.0,1.0,1
3644.35,2996.761878,3500.0,3879.940821,12,3610.6,33.75,0.0,0.0,0.0,0,23,864.045134,1.0,0.583333,0.083333,0
0.0,1103.834373,7000.0,4021.956752,12,0.0,0.0,155.414239,0.0,0.333333,4,0,410.666163,0.363636,0.0,0.0,0
800.55,72.679836,7000.0,1584.89763,12,586.55,214.0,0.0,0.666667,0.0,0,13,147.859998,0.545455,0.333333,0.333333,0
1580.34,4995.229116,5500.0,1712.233039,12,1364.34,216.0,0.0,0.0,0.0,0,26,1485.721729,1.0,1.0,0.416667,0
443.71,300.427627,1000.0,372.548129,12,0.0,443.71,0.0,0.0,0.0,0,11,228.365901,1.0,0.0,0.916667,0
312.15,1521.763256,1500.0,671.70656,12,0.0,312.15,0.0,0.0,0.0,0,19,1458.363763,1.0,0.0,0.75,1
320.0,16.742181,2500.0,559.713369,12,0.0,320.0,0.0,0.25,0.0,0,6,65.554557,0.545455,0.0,0.416667,0
157.4,757.964752,1200.0,1494.480376,8,157.4,0.0,0.0,0.0,0.0,0,6,2638.59841,0.875,0.125,0.0,1
8391.55,8315.894044,8500.0,6322.388249,12,0.0,8391.55,0.0,0.0,0.0,0,199,7912.050279,1.0,0.0,1.0,1
462.75,476.728349,5500.0,185.002877,12,462.75,0.0,0.0,0.0,0.0,0,12,170.274498,1.0,1.0,0.0,0
11522.9,776.919827,4500.0,11082.51429,12,11146.28,376.62,0.0,0.916667,0.0,0,68,237.006434,1.0,1.0,0.416667,0
909.0,245.336939,3000.0,340.201751,12,909.0,0.0,0.0,0.0,0.0,0,1,55.410769,0.363636,0.083333,0.0,0
872.7,18.745682,2500.0,2411.060444,12,872.7,0.0,0.0,1.0,0.0,0,11,44.981723,0.363636,0.333333,0.0,0
27.98,7.106669,2500.0,57.785065,9,27.98,0.0,0.0,0.0,0.0,0,1,154.349034,0.333333,0.111111,0.0,1
993.96,1632.421395,6000.0,2752.623744,11,245.59,748.37,0.0,0.090909,0.0,0,22,489.842903,1.0,0.181818,0.636364,0
499.59,2439.976275,2700.0,555.286351,12,0.0,499.59,0.0,0.0,0.0,0,11,617.276328,1.0,0.0,0.916667,1
88.08,1315.478789,1500.0,453.199092,12,0.0,88.08,154.311694,0.0,0.083333,2,6,321.319929,1.0,0.0,0.416667,0
0.0,1454.09973,1500.0,274.985583,12,0.0,0.0,49.602856,0.0,0.083333,1,0,493.392656,1.0,0.0,0.0,1
1641.48,1695.40481,7000.0,3423.435143,12,1377.06,264.42,1105.875503,0.0,0.583333,9,26,629.237655,1.0,0.75,0.416667,0
144.0,19.991586,1500.0,173.881319,8,0.0,144.0,0.0,0.8,0.0,0,6,96.495473,0.875,0.0,0.625,0
4126.75,3219.604215,10500.0,6061.100911,12,4126.75,0.0,0.0,0.0,0.0,0,31,1113.256834,1.0,1.0,0.0,0
3809.71,337.178513,16500.0,2837.599645,12,3809.71,0.0,0.0,0.916667,0.0,0,16,238.075524,1.0,1.0,0.0,0
2953.03,217.10156,5000.0,3123.296573,12,2953.03,0.0,0.0,0.125,0.0,0,3,118.209566,0.818182,0.166667,0.0,0
967.61,2124.826298,5000.0,1778.725826,12,397.61,570.0,581.6512,0.0,0.25,3,12,477.542826,1.0,0.166667,0.75,0
49.09,313.13311,6500.0,1405.747523,12,49.09,0.0,1306.110387,0.166667,0.416667,13,2,189.159601,1.0,0.166667,0.0,0
1498.28,154.271153,12000.0,1343.450205,12,667.0,831.28,0.0,0.583333,0.0,0,24,189.406063,1.0,0.416667,0.583333,0
1792.15,7934.946009,11500.0,2373.896899,12,1792.15,0.0,4169.060991,0.0,0.333333,6,16,2184.394699,1.0,0.333333,0.0,0
511.12,4183.77248,4500.0,1378.838332,12,278.6,232.52,1209.426365,0.0,0.416667,14,24,2569.377585,1.0,0.25,0.833333,1
0.0,4187.550741,4500.0,1216.465192,12,0.0,0.0,433.71918,0.0,0.083333,1,0,935.585513,1.0,0.0,0.0,0
386.0,58.565355,1000.0,425.996964,6,0.0,386.0,0.0,1.0,0.0,0,4,65.250637,0.833333,0.0,0.5,0
1076.01,8363.401152,9500.0,1828.936956,12,1076.01,0.0,3134.26615,0.0,0.666667,29,7,2608.291402,1.0,0.25,0.0,1
160.0,45.171225,500.0,197.019336,12,160.0,0.0,0.0,0.0,0.0,0,1,94.411065,0.636364,0.083333,0.0,0
0.0,440.676765,1200.0,171.743821,6,0.0,0.0,1125.542162,0.0,0.666667,6,0,113.220269,0.666667,0.0,0.0,0
507.0,7867.660015,8500.0,6802.892319,12,507.0,0.0,8980.648498,0.0,0.916667,43,4,8644.138069,1.0,0.166667,0.0,1
0.0,731.222335,1500.0,3208.182454,12,0.0,0.0,2828.975383,0.090909,0.416667,8,0,236.90696,1.0,0.0,0.0,0
592.88,39.523885,12000.0,1111.148943,12,451.18,141.7,0.0,0.833333,0.0,0,9,120.742325,0.727273,0.583333,0.083333,0
212.64,1996.785925,2000.0,1121.381513,12,212.64,0.0,272.115509,0.0,0.166667,6,1,2669.122014,1.0,0.083333,0.0,1
453.12,3114.988266,5000.0,1160.859524,12,453.12,0.0,2115.036647,0.0,0.5,12,7,1067.666256,1.0,0.333333,0.0,0
0.0,2341.401664,3000.0,668.918811,12,0.0,0.0,1818.306309,0.0,0.416667,5,0,553.243869,1.0,0.0,0.0,0
0.0,2819.630553,3000.0,810.389383,12,0.0,0.0,230.543537,0.0,0.25,7,0,1147.376672,1.0,0.0,0.0,1
1381.14,147.085066,2500.0,1457.406626,12,1027.14,354.0,0.0,1.0,0.0,0,11,128.626652,0.818182,0.333333,0.25,0
1248.09,152.459665,5000.0,1316.455236,12,829.45,418.64,0.0,0.166667,0.0,0,21,210.906103,1.0,1.0,0.25,0
348.0,1998.15597,9000.0,2893.195013,12,348.0,0.0,1940.357907,0.0,0.083333,1,1,419.016946,1.0,0.083333,0.0,0
2617.61,290.246277,2500.0,2948.963493,12,1342.69,1274.92,0.0,0.916667,0.0,0,52,164.864181,1.0,1.0,0.75,0
1500.0,2074.364799,2200.0,2200.280484,12,1500.0,0.0,0.0,0.0,0.0,0,15,1436.215703,1.0,0.416667,0.0,0
1423.71,1773.323689,5000.0,1410.310559,12,1423.71,0.0,0.0,0.0,0.0,0,17,423.078833,1.0,1.0,0.0,0
201.0,12.540151,2500.0,479.948299,12,104.5,96.5,0.0,1.0,0.0,0,4,142.198683,0.363636,0.083333,0.166667,0
423.38,5796.622219,8000.0,813.94163,8,223.38,200.0,6739.693779,0.0,0.25,18,9,1523.155003,0.875,0.25,0.375,1
0.0,3261.241461,6500.0,800.677168,12,0.0,0.0,154.67204,0.0,0.083333,1,0,1588.441785,1.0,0.0,0.0,1
923.99,4228.71103,8500.0,8805.280436,12,0.0,923.99,3932.272703,0.25,0.416667,7,30,1134.632482,1.0,0.0,1.0,0
159.0,8033.907466,9000.0,1620.868564,12,159.0,0.0,3983.763805,0.0,0.75,24,1,2568.327034,1.0,0.083333,0.0,1
